Year,Disease,Gender,WR Count,WR Crude Rate per 100000,WR 5 Year Average Rate,ON Crude Rate per 100000,ON 5 Year Average Rate
2020,Mpox,Female,0,0.00,0.00,0.00,0.00
2020,Mumps,Female,0,0.00,0.63,0.30,0.58
2020,Ophthalmia Neonatorum,Female,0,0.00,0.00,0.01,0.02
2020,Paralytic Shellfish Poisoning,Female,0,0.00,0.00,0.00,0.00
2020,Pertussis,Female,2,0.66,3.12,0.83,3.92
2020,Poliomyelitis (polio) and Acute Flaccid Paralysis,Female,0,0.00,0.07,0.00,0.04
2020,Powassan Virus,Female,0,0.00,0.00,0.00,0.00
2020,Psittacosis/Ornithosis,Female,0,0.00,0.00,0.00,0.00
2020,Q Fever,Female,0,0.00,0.00,0.03,0.04
2020,Rabies,Female,0,0.00,0.00,0.00,0.00
2020,Rubella,Female,0,0.00,0.00,0.00,0.00
2020,"Rubella, congenital syndrome",Female,0,0.00,0.00,0.00,0.00
2020,Salmonellosis,Female,33,10.95,20.19,10.98,20.34
2020,Severe acute respiratory syndrome (SARS),Female,0,0.00,0.00,0.00,0.00
2020,Shigellosis,Female,3,1.00,1.41,0.72,1.43
2020,Smallpox,Female,0,0.00,0.00,0.00,0.00
2020,"Streptococcus Pneumoniae, Invasive ",Female,12,3.98,9.60,3.85,7.38
2020,Syphilis - Early Congenital,Female,0,0.00,0.00,0.00,0.01
2020,Syphilis - Infectious,Female,9,2.99,0.99,3.11,1.24
2020,Syphilis - Late Latent,Female,16,5.31,1.69,3.06,3.15
2020,Tetanus,Female,1,0.33,0.00,0.01,0.01
2020,Trichinosis,Female,0,0.00,0.00,0.03,0.03
2020,Tuberculosis (active),Female,9,2.99,2.54,3.97,4.29
2020,Tuberculosis (latent),Female,163,54.09,75.14,35.82,66.82
2020,Syphilis - Other,Female,1,0.33,0.29,0.47,0.30
2020,West Nile virus (WNv),Female,0,0.00,0.28,0.71,0.49
2021,AIDS,Male,0,0.00,0.49,0.71,0.76
2021,Amebiasis,Male,8,2.58,3.90,2.46,5.85
2021,Anaplasmosis,Male,0,0.00,0.00,0.00,0.00
2021,Anthrax,Male,0,0.00,0.00,0.00,0.00
2021,Babesiosis,Male,0,0.00,0.00,0.00,0.00
2021,Blastomycosis,Male,0,0.00,0.14,1.01,0.41
2021,Botulism,Male,0,0.00,0.00,0.00,0.00
2021,Brucellosis,Male,0,0.00,0.00,0.04,0.03
2021,Campylobacter enteritis,Male,44,14.21,23.45,16.45,23.77
2021,Chancroid,Male,0,0.00,0.00,0.00,0.00
2021,Chickenpox (Varicella),Male,6,1.94,1.65,1.64,2.18
2021,Chlamydia,Male,515,166.37,228.62,208.76,265.56
2021,Cholera,Male,0,0.00,0.00,0.00,0.01
2021,Creutzfeldt-Jakob Disease,Male,0,0.00,0.00,0.08,0.07
2021,Cryptosporidiosis,Male,17,5.49,5.80,3.29,3.84
2021,Cyclosporiasis,Male,0,0.00,2.56,0.57,2.08
2021,Diphtheria,Male,0,0.00,0.00,0.00,0.00
2021,Food Poisoning (all causes),Male,4,1.29,0.28,0.11,0.21
2021,Carbapenemase-producing Enterobacteriaceae (CPE),Male,10,3.23,1.13,2.30,1.37
2021,Encephalitis/Meningitis,Male,4,1.29,3.42,1.40,2.92
2021,Giardiasis,Male,31,10.01,9.11,6.57,11.20
2021,Gonorrhea,Male,141,45.55,69.08,90.64,89.83
2021,"Group A Streptococcal disease, invasive",Male,19,6.14,5.65,6.93,7.70
2021,"Group B Streptococcal disease, neonatal",Male,3,0.97,0.41,0.34,0.32
2021,"Haemophilus influenzae disease, all types",Male,1,0.32,0.54,0.58,0.82
2021,Hantavirus pulmonary syndrome,Male,0,0.00,0.00,0.00,0.00
2021,Hemorrhagic fevers and Lassa fever,Male,0,0.00,0.00,0.00,0.00
2021,Hepatitis A,Male,0,0.00,2.81,0.41,1.19
2021,Hepatitis B (acute),Male,2,0.65,0.83,0.65,0.81
2021,Hepatitis B (chronic),Male,37,11.95,14.34,9.38,14.87
2021,Hepatitis C,Male,77,24.88,25.43,29.78,39.10
2021,HIV,Male,9,2.91,3.79,6.71,9.30
2021,Influenza,Male,0,0.00,62.16,0.61,91.95
2021,Legionellosis,Male,27,8.72,4.90,3.74,2.68
2021,Leprosy,Male,0,0.00,0.07,0.03,0.03
2021,Listeriosis,Male,0,0.00,0.34,0.48,0.52
2021,Lyme Disease,Male,10,3.23,1.56,13.39,6.70
2021,Measles,Male,0,0.00,0.00,0.00,0.05
2021,Tularemia,Male,0,0.00,0.00,0.00,0.01
2021,Typhoid Fever/Paratyphoid Fever,Male,0,0.00,0.48,0.37,0.92
2021,Verotoxin-producing E. coli,Male,5,1.62,1.69,0.95,1.06
2021,Yersiniosis,Male,4,1.29,1.67,1.32,1.85
2021,"Meningococcal disease, invasive",Male,0,0.00,0.34,0.05,0.22
2021,Mpox,Male,0,0.00,0.00,0.00,0.00
2021,Mumps,Male,0,0.00,0.21,0.05,0.86
2021,Ophthalmia Neonatorum,Male,0,0.00,0.00,0.03,0.01
2021,Paralytic Shellfish Poisoning,Male,0,0.00,0.00,0.00,0.00
2021,Pertussis,Male,0,0.00,2.41,0.08,2.58
2021,Poliomyelitis (polio) and Acute Flaccid Paralysis,Male,0,0.00,0.07,0.01,0.04
2021,Powassan Virus,Male,0,0.00,0.00,0.00,0.00
2021,Psittacosis/Ornithosis,Male,0,0.00,0.00,0.00,0.00
2021,Q Fever,Male,0,0.00,0.14,0.08,0.10
2021,Rabies,Male,0,0.00,0.00,0.00,0.00
2021,Rubella,Male,0,0.00,0.00,0.00,0.00
2021,"Rubella, congenital syndrome",Male,0,0.00,0.00,0.00,0.00
2021,Salmonellosis,Male,23,7.43,16.34,8.17,16.57
2021,Severe acute respiratory syndrome (SARS),Male,0,0.00,0.00,0.00,0.00
2021,Shigellosis,Male,4,1.29,1.66,1.20,2.76
2021,Smallpox,Male,0,0.00,0.00,0.00,0.00
2021,"Streptococcus Pneumoniae, Invasive ",Male,25,8.08,8.86,5.36,8.57
2021,Syphilis - Early Congenital,Male,0,0.00,0.00,0.03,0.03
2021,Syphilis - Infectious,Male,82,26.49,12.47,34.58,25.91
2021,Syphilis - Late Latent,Male,23,7.43,4.68,9.83,7.27
2021,Tetanus,Male,0,0.00,0.00,0.03,0.01
2021,Trichinosis,Male,0,0.00,0.00,0.00,0.08
2021,Tuberculosis (active),Male,7,2.26,3.60,5.38,5.24
2021,Tuberculosis (latent),Male,71,22.94,33.50,20.32,38.46
2021,Syphilis - Other,Male,3,0.97,0.28,2.05,1.22
2021,West Nile virus (WNv),Male,1,0.32,0.35,0.18,0.77
2021,AIDS,Female,0,0.00,0.00,0.12,0.18
2021,Amebiasis,Female,2,0.66,1.55,0.75,2.11
2021,Anaplasmosis,Female,0,0.00,0.00,0.00,0.00
2021,Anthrax,Female,0,0.00,0.00,0.00,0.00
2021,Babesiosis,Female,0,0.00,0.00,0.00,0.00
2021,Blastomycosis,Female,0,0.00,0.07,0.43,0.18
2021,Botulism,Female,0,0.00,0.00,0.00,0.01
2021,Brucellosis,Female,0,0.00,0.00,0.01,0.04
2021,Campylobacter enteritis,Female,45,14.77,19.95,13.40,19.93
2021,Chancroid,Female,0,0.00,0.00,0.00,0.00
2021,Chickenpox (Varicella),Female,2,0.66,1.87,1.43,1.78
2021,Chlamydia,Female,809,265.48,360.14,266.91,355.77
2021,Cholera,Female,0,0.00,0.07,0.00,0.01
2021,Creutzfeldt-Jakob Disease,Female,0,0.00,0.07,0.03,0.07
2021,Cryptosporidiosis,Female,22,7.22,5.80,3.61,4.13
2021,Cyclosporiasis,Female,0,0.00,2.13,0.75,2.46
2021,Diphtheria,Female,0,0.00,0.00,0.00,0.00
2021,Food Poisoning (all causes),Female,5,1.64,0.34,0.13,0.32
2021,Carbapenemase-producing Enterobacteriaceae (CPE),Female,5,1.64,0.94,1.63,1.03
2021,Encephalitis/Meningitis,Female,5,1.64,3.27,1.44,2.68
2021,Giardiasis,Female,13,4.27,5.62,4.07,6.58
2021,Gonorrhea,Female,115,37.74,44.69,41.40,36.53
2021,"Group A Streptococcal disease, invasive",Female,13,4.27,4.98,4.01,6.10
2021,"Group B Streptococcal disease, neonatal",Female,2,0.66,0.56,0.28,0.30
2021,"Haemophilus influenzae disease, all types",Female,0,0.00,0.68,0.53,0.94
2021,Hantavirus pulmonary syndrome,Female,0,0.00,0.00,0.00,0.00
2021,Hemorrhagic fevers and Lassa fever,Female,0,0.00,0.00,0.00,0.00
2021,Hepatitis A,Female,1,0.33,2.42,0.29,0.84
2021,Hepatitis B (acute),Female,1,0.33,0.77,0.37,0.52
2021,Hepatitis B (chronic),Female,21,6.89,9.86,8.15,11.41
2021,Hepatitis C,Female,59,19.36,19.29,18.30,25.25
2021,HIV,Female,3,0.98,0.90,1.79,2.60
2021,Influenza,Female,0,0.00,71.16,0.55,101.07
2021,Legionellosis,Female,13,4.27,2.61,1.50,1.14
2021,Leprosy,Female,0,0.00,0.00,0.00,0.01
2021,Listeriosis,Female,2,0.66,0.41,0.51,0.51
2021,Lyme Disease,Female,3,0.98,1.80,10.33,4.89
2021,Measles,Female,0,0.00,0.00,0.00,0.06
2021,Tularemia,Female,0,0.00,0.00,0.01,0.00
2021,Typhoid Fever/Paratyphoid Fever,Female,1,0.33,0.97,0.25,0.81
2021,Verotoxin-producing E. coli,Female,1,0.33,1.94,1.32,1.30
2021,Yersiniosis,Female,5,1.64,2.22,1.67,1.83
2021,"Meningococcal disease, invasive",Female,0,0.00,0.14,0.08,0.20
2021,Mpox,Female,0,0.00,0.00,0.00,0.00
2021,Mumps,Female,0,0.00,0.63,0.03,0.61
2021,Ophthalmia Neonatorum,Female,0,0.00,0.00,0.00,0.02
2021,Paralytic Shellfish Poisoning,Female,0,0.00,0.00,0.00,0.00
2021,Pertussis,Female,0,0.00,2.30,0.13,3.06
2021,Poliomyelitis (polio) and Acute Flaccid Paralysis,Female,0,0.00,0.07,0.00,0.04
2021,Powassan Virus,Female,0,0.00,0.00,0.00,0.00
2021,Psittacosis/Ornithosis,Female,0,0.00,0.00,0.00,0.00
2021,Q Fever,Female,0,0.00,0.00,0.01,0.03
2021,Rabies,Female,0,0.00,0.00,0.00,0.00
2021,Rubella,Female,0,0.00,0.00,0.00,0.00
2021,"Rubella, congenital syndrome",Female,0,0.00,0.00,0.00,0.00
2021,Salmonellosis,Female,24,7.88,18.26,7.96,18.24
2021,Severe acute respiratory syndrome (SARS),Female,0,0.00,0.00,0.00,0.00
2021,Shigellosis,Female,0,0.00,1.17,0.49,1.28
2021,Smallpox,Female,0,0.00,0.00,0.00,0.00
2021,"Streptococcus Pneumoniae, Invasive ",Female,21,6.89,8.41,3.46,6.76
2021,Syphilis - Early Congenital,Female,0,0.00,0.00,0.08,0.01
2021,Syphilis - Infectious,Female,59,19.36,1.22,6.06,1.74
2021,Syphilis - Late Latent,Female,13,4.27,2.39,4.34,3.19
2021,Tetanus,Female,0,0.00,0.07,0.01,0.01
2021,Trichinosis,Female,0,0.00,0.00,0.03,0.03
2021,Tuberculosis (active),Female,10,3.28,2.62,4.37,4.28
2021,Tuberculosis (latent),Female,188,61.69,71.26,36.86,60.04
2021,Syphilis - Other,Female,1,0.33,0.21,0.76,0.35
2021,West Nile virus (WNv),Female,1,0.33,0.21,0.17,0.59
2022,AIDS,Male,2,0.62,0.28,0.73,0.74
2022,Amebiasis,Male,11,3.40,3.04,3.34,4.56
2022,Anaplasmosis,Male,0,0.00,0.00,0.00,0.00
2022,Anthrax,Male,0,0.00,0.00,0.00,0.00
2022,Babesiosis,Male,0,0.00,0.00,0.00,0.00
2022,Blastomycosis,Male,0,0.00,0.14,0.98,0.61
2022,Botulism,Male,0,0.00,0.00,0.01,0.00
2022,Brucellosis,Male,0,0.00,0.00,0.03,0.04
2022,Campylobacter enteritis,Male,60,18.55,21.65,15.92,21.58
2022,Chancroid,Male,0,0.00,0.00,0.00,0.00
2022,Chickenpox (Varicella),Male,12,3.71,1.60,2.85,2.13
2022,Chlamydia,Male,578,178.72,216.96,233.96,258.06
2022,Cholera,Male,0,0.00,0.00,0.04,0.01
2022,Creutzfeldt-Jakob Disease,Male,0,0.00,0.00,0.04,0.07
2022,Cryptosporidiosis,Male,12,3.71,6.03,2.62,3.83
2022,Cyclosporiasis,Male,7,2.16,2.35,3.25,1.84
2022,Diphtheria,Male,0,0.00,0.00,0.00,0.00
2022,Food Poisoning (all causes),Male,3,0.93,0.39,0.36,0.21
2022,Carbapenemase-producing Enterobacteriaceae (CPE),Male,13,4.02,1.78,4.26,1.83
2022,Encephalitis/Meningitis,Male,5,1.55,2.66,2.14,2.55
2022,Giardiasis,Male,1,0.31,9.81,6.32,10.24
2022,Gonorrhea,Male,174,53.80,69.13,114.52,94.86
2022,"Group A Streptococcal disease, invasive",Male,17,5.26,6.37,7.28,8.02
2022,"Group B Streptococcal disease, neonatal",Male,1,0.31,0.60,0.17,0.31
2022,"Haemophilus influenzae disease, all types",Male,3,0.93,0.60,1.58,0.93
2022,Hantavirus pulmonary syndrome,Male,0,0.00,0.00,0.00,0.00
2022,Hemorrhagic fevers and Lassa fever,Male,0,0.00,0.00,0.00,0.00
2022,Hepatitis A,Male,2,0.62,2.66,0.75,1.10
2022,Hepatitis B (acute),Male,0,0.00,0.67,0.93,0.74
2022,Hepatitis B (chronic),Male,29,8.97,13.32,10.25,13.38
2022,Hepatitis C,Male,70,21.64,25.04,26.26,37.02
2022,HIV,Male,16,4.95,3.21,8.90,8.71
2022,Influenza,Male,237,73.28,47.30,105.29,71.92
2022,Legionellosis,Male,12,3.71,6.28,2.95,3.13
2022,Leprosy,Male,0,0.00,0.00,0.00,0.03
2022,Listeriosis,Male,0,0.00,0.34,0.41,0.48
2022,Lyme Disease,Male,15,4.64,2.07,11.07,8.76
2022,Measles,Male,0,0.00,0.00,0.01,0.03
2022,Tularemia,Male,0,0.00,0.00,0.00,0.01
2022,Typhoid Fever/Paratyphoid Fever,Male,2,0.62,0.48,1.49,0.85
2022,Verotoxin-producing E. coli,Male,9,2.78,1.87,1.24,1.02
2022,Yersiniosis,Male,1,0.31,1.57,1.42,1.74
2022,"Meningococcal disease, invasive",Male,0,0.00,0.34,0.19,0.19
2022,Mpox,Male,4,1.24,0.00,8.30,0.00
2022,Mumps,Male,1,0.31,0.21,0.13,0.80
2022,Ophthalmia Neonatorum,Male,0,0.00,0.00,0.04,0.01
2022,Paralytic Shellfish Poisoning,Male,0,0.00,0.00,0.00,0.00
2022,Pertussis,Male,13,4.02,1.91,1.08,2.02
2022,Poliomyelitis (polio) and Acute Flaccid Paralysis,Male,0,0.00,0.07,0.00,0.03
2022,Powassan Virus,Male,0,0.00,0.00,0.00,0.00
2022,Psittacosis/Ornithosis,Male,0,0.00,0.00,0.00,0.00
2022,Q Fever,Male,0,0.00,0.07,0.07,0.10
2022,Rabies,Male,0,0.00,0.00,0.00,0.00
2022,Rubella,Male,0,0.00,0.00,0.00,0.00
2022,"Rubella, congenital syndrome",Male,0,0.00,0.00,0.00,0.00
2022,Salmonellosis,Male,46,14.22,13.33,11.38,13.84
2022,Severe acute respiratory syndrome (SARS),Male,0,0.00,0.00,0.00,0.00
2022,Shigellosis,Male,2,0.62,1.41,2.04,2.32
2022,Smallpox,Male,0,0.00,0.00,0.00,0.00
2022,"Streptococcus Pneumoniae, Invasive ",Male,46,14.22,8.66,9.62,7.87
2022,Syphilis - Early Congenital,Male,1,0.31,0.00,0.20,0.03
2022,Syphilis - Infectious,Male,78,24.12,16.53,39.62,28.83
2022,Syphilis - Late Latent,Male,50,15.46,5.23,14.16,7.88
2022,Tetanus,Male,0,0.00,0.00,0.03,0.01
2022,Trichinosis,Male,0,0.00,0.00,0.05,0.06
2022,Tuberculosis (active),Male,14,4.33,3.69,5.88,5.33
2022,Tuberculosis (latent),Male,113,34.94,31.49,25.78,33.72
2022,Syphilis - Other,Male,1,0.31,0.33,2.17,1.50
2022,West Nile virus (WNv),Male,1,0.31,0.41,0.21,0.72
2022,AIDS,Female,1,0.32,0.00,0.25,0.17
2022,Amebiasis,Female,8,2.54,0.96,1.21,1.63
2022,Anaplasmosis,Female,0,0.00,0.00,0.00,0.00
2022,Anthrax,Female,0,0.00,0.00,0.00,0.00
2022,Babesiosis,Female,0,0.00,0.00,0.00,0.00
2022,Blastomycosis,Female,0,0.00,0.07,0.42,0.26
2022,Botulism,Female,0,0.00,0.00,0.03,0.01
2022,Brucellosis,Female,0,0.00,0.00,0.05,0.04
2022,Campylobacter enteritis,Female,37,11.76,18.51,12.62,18.16
2022,Chancroid,Female,0,0.00,0.00,0.00,0.00
2022,Chickenpox (Varicella),Female,6,1.91,1.56,2.04,1.68
2022,Chlamydia,Female,808,256.79,344.07,278.71,338.22
2022,Cholera,Female,0,0.00,0.07,0.00,0.01
2022,Creutzfeldt-Jakob Disease,Female,0,0.00,0.07,0.05,0.07
2022,Cryptosporidiosis,Female,18,5.72,6.88,3.41,4.29
2022,Cyclosporiasis,Female,9,2.86,1.77,3.20,2.18
2022,Diphtheria,Female,0,0.00,0.00,0.00,0.00
2022,Food Poisoning (all causes),Female,0,0.00,0.67,0.34,0.31
2022,Carbapenemase-producing Enterobacteriaceae (CPE),Female,13,4.13,1.27,3.21,1.36
2022,Encephalitis/Meningitis,Female,3,0.95,2.81,1.40,2.36
2022,Giardiasis,Female,0,0.00,5.32,4.52,6.14
2022,Gonorrhea,Female,93,29.56,44.45,40.38,38.30
2022,"Group A Streptococcal disease, invasive",Female,8,2.54,4.76,4.93,5.91
2022,"Group B Streptococcal disease, neonatal",Female,1,0.32,0.62,0.25,0.29
2022,"Haemophilus influenzae disease, all types",Female,6,1.91,0.68,1.56,1.04
2022,Hantavirus pulmonary syndrome,Female,0,0.00,0.00,0.00,0.00
2022,Hemorrhagic fevers and Lassa fever,Female,0,0.00,0.00,0.01,0.00
2022,Hepatitis A,Female,3,0.95,2.20,0.46,0.78
2022,Hepatitis B (acute),Female,2,0.64,0.61,0.43,0.50
2022,Hepatitis B (chronic),Female,30,9.53,9.44,8.01,10.66
2022,Hepatitis C,Female,50,15.89,19.92,17.09,24.08
2022,HIV,Female,7,2.22,0.88,2.79,2.49
2022,Influenza,Female,268,85.17,52.12,129.04,79.79
2022,Legionellosis,Female,6,1.91,3.10,1.81,1.32
2022,Leprosy,Female,0,0.00,0.00,0.01,0.01
2022,Listeriosis,Female,1,0.32,0.47,0.58,0.47
2022,Lyme Disease,Female,9,2.86,1.85,8.96,6.42
2022,Measles,Female,0,0.00,0.00,0.00,0.05
2022,Tularemia,Female,0,0.00,0.00,0.00,0.00
2022,Typhoid Fever/Paratyphoid Fever,Female,3,0.95,0.96,1.06,0.72
2022,Verotoxin-producing E. coli,Female,10,3.18,1.64,1.44,1.30
2022,Yersiniosis,Female,2,0.64,2.12,1.36,1.79
2022,"Meningococcal disease, invasive",Female,0,0.00,0.14,0.16,0.17
2022,Mpox,Female,0,0.00,0.00,0.05,0.00
2022,Mumps,Female,3,0.95,0.56,0.17,0.57
2022,Ophthalmia Neonatorum,Female,0,0.00,0.00,0.03,0.01
2022,Paralytic Shellfish Poisoning,Female,0,0.00,0.00,0.00,0.00
2022,Pertussis,Female,11,3.50,1.86,1.02,2.34
2022,Poliomyelitis (polio) and Acute Flaccid Paralysis,Female,0,0.00,0.00,0.01,0.03
2022,Powassan Virus,Female,0,0.00,0.00,0.00,0.00
2022,Psittacosis/Ornithosis,Female,0,0.00,0.00,0.00,0.00
2022,Q Fever,Female,0,0.00,0.00,0.07,0.03
2022,Rabies,Female,0,0.00,0.00,0.00,0.00
2022,Rubella,Female,0,0.00,0.00,0.00,0.00
2022,"Rubella, congenital syndrome",Female,0,0.00,0.00,0.00,0.00
2022,Salmonellosis,Female,48,15.25,15.22,12.11,15.27
2022,Severe acute respiratory syndrome (SARS),Female,0,0.00,0.00,0.00,0.00
2022,Shigellosis,Female,1,0.32,1.03,1.23,1.01
2022,Smallpox,Female,0,0.00,0.00,0.00,0.00
2022,"Streptococcus Pneumoniae, Invasive ",Female,22,6.99,7.55,7.16,6.10
2022,Syphilis - Early Congenital,Female,0,0.00,0.00,0.12,0.02
2022,Syphilis - Infectious,Female,42,13.35,5.02,7.59,2.76
2022,Syphilis - Late Latent,Female,28,8.90,2.88,7.04,3.44
2022,Tetanus,Female,0,0.00,0.07,0.00,0.01
2022,Trichinosis,Female,0,0.00,0.00,0.00,0.04
2022,Tuberculosis (active),Female,9,2.86,2.85,4.44,4.32
2022,Tuberculosis (latent),Female,258,81.99,67.01,45.83,53.68
2022,Syphilis - Other,Female,3,0.95,0.20,1.10,0.48
2022,West Nile virus (WNv),Female,0,0.00,0.28,0.18,0.55
2023,AIDS,Male,1,0.29,0.26,0.75,0.74
2023,Amebiasis,Male,4,1.16,2.94,3.22,3.69
2023,Anaplasmosis,Male,0,0.00,0.00,0.35,0.00
2023,Anthrax,Male,0,0.00,0.00,0.00,0.00
2023,Babesiosis,Male,1,0.29,0.00,0.08,0.00
2023,Blastomycosis,Male,0,0.00,0.07,1.02,0.79
2023,Botulism,Male,0,0.00,0.00,0.03,0.00
2023,Brucellosis,Male,0,0.00,0.00,0.06,0.04
2023,Campylobacter enteritis,Male,49,14.18,18.71,17.20,19.41
2023,Chancroid,Male,0,0.00,0.00,0.00,0.00
2023,Chickenpox (Varicella),Male,26,7.52,2.34,4.56,2.23
2023,Chlamydia,Male,643,186.07,203.79,278.80,251.72
2023,Cholera,Male,0,0.00,0.00,0.00,0.01
2023,Creutzfeldt-Jakob Disease,Male,0,0.00,0.00,0.12,0.07
2023,Cryptosporidiosis,Male,13,3.76,6.28,3.04,3.82
2023,Cyclosporiasis,Male,16,4.63,2.50,3.85,2.14
2023,Diphtheria,Male,0,0.00,0.00,0.00,0.00
2023,Food Poisoning (all causes),Male,1,0.29,0.58,0.40,0.19
2023,Carbapenemase-producing Enterobacteriaceae (CPE),Male,17,4.92,2.58,5.71,2.68
2023,Encephalitis/Meningitis,Male,12,3.47,2.20,2.32,2.26
2023,Giardiasis,Male,14,4.05,7.89,8.26,8.90
2023,Gonorrhea,Male,201,58.16,64.24,142.65,101.83
2023,"Group A Streptococcal disease, invasive",Male,36,10.42,6.43,15.14,7.95
2023,"Group B Streptococcal disease, neonatal",Male,0,0.00,0.59,0.35,0.26
2023,"Haemophilus influenzae disease, all types",Male,6,1.74,0.79,2.20,1.23
2023,Hantavirus pulmonary syndrome,Male,0,0.00,0.00,0.00,0.00
2023,Hemorrhagic fevers and Lassa fever,Male,0,0.00,0.00,0.00,0.00
2023,Hepatitis A,Male,6,1.74,2.64,1.07,1.04
2023,Hepatitis B (acute),Male,0,0.00,0.60,0.73,0.77
2023,Hepatitis B (chronic),Male,36,10.42,11.01,13.86,12.02
2023,Hepatitis C,Male,65,18.81,23.71,26.85,33.76
2023,HIV,Male,29,8.39,3.64,12.79,8.58
2023,Influenza,Male,192,55.56,49.28,63.11,77.40
2023,Legionellosis,Male,21,6.08,6.31,2.90,3.31
2023,Leprosy,Male,0,0.00,0.00,0.00,0.02
2023,Listeriosis,Male,1,0.29,0.34,0.45,0.48
2023,Lyme Disease,Male,19,5.50,2.85,14.12,9.21
2023,Measles,Male,0,0.00,0.00,0.06,0.03
2023,Tularemia,Male,0,0.00,0.00,0.00,0.00
2023,Typhoid Fever/Paratyphoid Fever,Male,8,2.31,0.46,1.56,0.94
2023,Verotoxin-producing E. coli,Male,3,0.87,2.29,0.68,1.09
2023,Yersiniosis,Male,6,1.74,0.99,1.56,1.61
2023,"Meningococcal disease, invasive",Male,1,0.29,0.34,0.22,0.19
2023,Mpox,Male,0,0.00,0.25,0.43,1.66
2023,Mumps,Male,1,0.29,0.06,0.23,0.42
2023,Ophthalmia Neonatorum,Male,0,0.00,0.00,0.00,0.02
2023,Paralytic Shellfish Poisoning,Male,0,0.00,0.00,0.00,0.00
2023,Pertussis,Male,7,2.03,2.29,2.16,1.44
2023,Poliomyelitis (polio) and Acute Flaccid Paralysis,Male,0,0.00,0.00,0.03,0.02
2023,Powassan Virus,Male,0,0.00,0.00,0.00,0.00
2023,Psittacosis/Ornithosis,Male,0,0.00,0.00,0.00,0.00
2023,Q Fever,Male,0,0.00,0.00,0.12,0.09
2023,Rabies,Male,0,0.00,0.00,0.00,0.00
2023,Rubella,Male,0,0.00,0.00,0.00,0.00
2023,"Rubella, congenital syndrome",Male,0,0.00,0.00,0.00,0.00
2023,Salmonellosis,Male,40,11.57,12.99,14.17,12.40
2023,Severe acute respiratory syndrome (SARS),Male,0,0.00,0.00,0.00,0.00
2023,Shigellosis,Male,5,1.45,1.32,2.23,2.09
2023,Smallpox,Male,0,0.00,0.00,0.00,0.00
2023,"Streptococcus Pneumoniae, Invasive ",Male,35,10.13,9.31,11.57,8.03
2023,Syphilis - Early Congenital,Male,0,0.00,0.06,0.10,0.07
2023,Syphilis - Infectious,Male,61,17.65,19.80,34.53,32.32
2023,Syphilis - Late Latent,Male,39,11.29,7.40,17.55,9.30
2023,Tetanus,Male,0,0.00,0.00,0.01,0.02
2023,Trichinosis,Male,0,0.00,0.00,0.00,0.06
2023,Tuberculosis (active),Male,7,2.03,3.07,6.36,5.45
2023,Tuberculosis (latent),Male,171,49.48,30.13,34.46,29.54
2023,Syphilis - Other,Male,3,0.87,0.39,2.36,1.75
2023,West Nile virus (WNv),Male,0,0.00,0.40,0.45,0.49
2023,AIDS,Female,0,0.00,0.06,0.14,0.19
2023,Amebiasis,Female,5,1.52,1.25,0.98,1.36
2023,Anaplasmosis,Female,0,0.00,0.00,0.13,0.00
2023,Anthrax,Female,0,0.00,0.00,0.00,0.00
2023,Babesiosis,Female,0,0.00,0.00,0.13,0.00
2023,Blastomycosis,Female,0,0.00,0.07,0.59,0.35
2023,Botulism,Female,0,0.00,0.00,0.01,0.02
2023,Brucellosis,Female,0,0.00,0.00,0.01,0.05
2023,Campylobacter enteritis,Female,54,16.38,15.98,15.20,16.16
2023,Chancroid,Female,0,0.00,0.00,0.00,0.00
2023,Chickenpox (Varicella),Female,15,4.55,1.59,3.30,1.77
2023,Chlamydia,Female,907,275.14,319.94,305.60,320.68
2023,Cholera,Female,0,0.00,0.07,0.00,0.01
2023,Creutzfeldt-Jakob Disease,Female,1,0.30,0.00,0.05,0.06
2023,Cryptosporidiosis,Female,23,6.98,7.67,3.86,4.38
2023,Cyclosporiasis,Female,18,5.46,2.13,4.64,2.34
2023,Diphtheria,Female,0,0.00,0.00,0.00,0.00
2023,Food Poisoning (all causes),Female,1,0.30,0.67,0.46,0.29
2023,Carbapenemase-producing Enterobacteriaceae (CPE),Female,21,6.37,2.10,4.93,2.00
2023,Encephalitis/Meningitis,Female,5,1.52,2.22,2.01,2.07
2023,Giardiasis,Female,10,3.03,4.19,5.40,5.60
2023,Gonorrhea,Female,108,32.76,39.97,38.59,39.99
2023,"Group A Streptococcal disease, invasive",Female,37,11.22,4.35,10.46,5.76
2023,"Group B Streptococcal disease, neonatal",Female,1,0.30,0.47,0.25,0.28
2023,"Haemophilus influenzae disease, all types",Female,6,1.82,1.06,2.26,1.35
2023,Hantavirus pulmonary syndrome,Female,0,0.00,0.00,0.00,0.00
2023,Hemorrhagic fevers and Lassa fever,Female,0,0.00,0.00,0.00,0.00
2023,Hepatitis A,Female,6,1.82,2.32,0.90,0.72
2023,Hepatitis B (acute),Female,0,0.00,0.60,0.51,0.46
2023,Hepatitis B (chronic),Female,43,13.04,9.86,10.16,9.81
2023,Hepatitis C,Female,47,14.26,18.93,16.96,21.94
2023,HIV,Female,14,4.25,1.11,5.02,2.61
2023,Influenza,Female,185,56.12,55.16,69.14,87.43
2023,Legionellosis,Female,13,3.94,3.27,1.41,1.51
2023,Leprosy,Female,0,0.00,0.00,0.00,0.01
