Year,Disease,Age Group,WR Count,WR Crude Rate per 100000,WR 5 Year Average Rate,ON Crude Rate per 100000,ON 5 Year Average Rate
2022,Paralytic Shellfish Poisoning,50-59,0,0.00,0.00,0.00,0.00
2022,Pertussis,50-59,0,0.00,0.51,0.10,0.52
2022,Poliomyelitis (polio) and Acute Flaccid Paralysis,50-59,0,0.00,0.00,0.00,0.00
2022,Powassan Virus,50-59,0,0.00,0.00,0.00,0.00
2022,Psittacosis/Ornithosis,50-59,0,0.00,0.00,0.00,0.00
2022,Q Fever,50-59,0,0.00,0.00,0.25,0.06
2022,Rabies,50-59,0,0.00,0.00,0.00,0.00
2022,Rubella,50-59,0,0.00,0.00,0.00,0.00
2022,"Rubella, congenital syndrome",50-59,0,0.00,0.00,0.00,0.00
2022,Salmonellosis,50-59,12,15.59,11.00,11.61,12.97
2022,Severe acute respiratory syndrome (SARS),50-59,0,0.00,0.00,0.00,0.00
2022,Shigellosis,50-59,0,0.00,0.77,1.89,1.71
2022,Smallpox,50-59,0,0.00,0.00,0.00,0.00
2022,"Streptococcus Pneumoniae, Invasive ",50-59,14,18.18,11.78,10.96,8.85
2022,Syphilis - Early Congenital,50-59,0,0.00,0.00,0.00,0.00
2022,Syphilis - Infectious,50-59,19,24.68,8.46,24.01,17.12
2022,Syphilis - Late Latent,50-59,11,14.29,4.61,11.81,6.12
2022,Tetanus,50-59,0,0.00,0.00,0.00,0.00
2022,Trichinosis,50-59,0,0.00,0.00,0.00,0.06
2022,Tuberculosis (active),50-59,3,3.90,1.79,5.08,3.84
2022,Tuberculosis (latent),50-59,21,27.28,35.82,27.40,34.89
2022,Syphilis - Other,50-59,1,1.30,0.26,1.54,1.17
2022,West Nile virus (WNv),50-59,1,1.30,1.54,0.30,0.99
2022,AIDS,60-69,0,0.00,0.00,0.81,0.51
2022,Amebiasis,60-69,0,0.00,0.64,1.93,2.77
2022,Anaplasmosis,60-69,0,0.00,0.00,0.00,0.00
2022,Anthrax,60-69,0,0.00,0.00,0.00,0.00
2022,Babesiosis,60-69,0,0.00,0.00,0.00,0.00
2022,Blastomycosis,60-69,0,0.00,0.00,0.97,0.47
2022,Botulism,60-69,0,0.00,0.00,0.00,0.00
2022,Brucellosis,60-69,0,0.00,0.00,0.00,0.05
2022,Campylobacter enteritis,60-69,20,30.60,27.13,19.66,22.96
2022,Chancroid,60-69,0,0.00,0.00,0.00,0.00
2022,Chickenpox (Varicella),60-69,1,1.53,0.00,0.59,0.36
2022,Chlamydia,60-69,6,9.18,10.57,16.81,13.21
2022,Cholera,60-69,0,0.00,0.00,0.00,0.02
2022,Creutzfeldt-Jakob Disease,60-69,0,0.00,0.35,0.27,0.28
2022,Cryptosporidiosis,60-69,0,0.00,1.31,0.86,1.36
2022,Cyclosporiasis,60-69,3,4.59,3.96,3.22,2.90
2022,Diphtheria,60-69,0,0.00,0.00,0.00,0.00
2022,Food Poisoning (all causes),60-69,0,0.00,0.94,0.27,0.21
2022,Carbapenemase-producing Enterobacteriaceae (CPE),60-69,8,12.24,4.21,7.14,2.92
2022,Encephalitis/Meningitis,60-69,0,0.00,2.98,1.50,2.56
2022,Giardiasis,60-69,0,0.00,9.33,5.32,8.72
2022,Gonorrhea,60-69,2,3.06,6.03,13.48,9.44
2022,"Group A Streptococcal disease, invasive",60-69,5,7.65,9.58,9.56,8.43
2022,"Group B Streptococcal disease, neonatal",60-69,0,0.00,0.00,0.00,0.00
2022,"Haemophilus influenzae disease, all types",60-69,1,1.53,1.34,2.47,1.68
2022,Hantavirus pulmonary syndrome,60-69,0,0.00,0.00,0.00,0.00
2022,Hemorrhagic fevers and Lassa fever,60-69,0,0.00,0.00,0.00,0.00
2022,Hepatitis A,60-69,0,0.00,0.00,0.21,0.47
2022,Hepatitis B (acute),60-69,0,0.00,1.98,0.75,0.85
2022,Hepatitis B (chronic),60-69,7,10.71,11.60,7.73,10.47
2022,Hepatitis C,60-69,14,21.42,33.68,27.28,39.27
2022,HIV,60-69,0,0.00,1.91,2.90,2.29
2022,Influenza,60-69,61,93.33,61.19,76.26,74.48
2022,Legionellosis,60-69,6,9.18,12.02,5.75,5.23
2022,Leprosy,60-69,0,0.00,0.00,0.00,0.02
2022,Listeriosis,60-69,0,0.00,1.34,0.54,0.87
2022,Lyme Disease,60-69,11,16.83,2.35,19.39,13.24
2022,Measles,60-69,0,0.00,0.00,0.00,0.01
2022,Tularemia,60-69,0,0.00,0.00,0.00,0.00
2022,Typhoid Fever/Paratyphoid Fever,60-69,0,0.00,0.34,0.21,0.30
2022,Verotoxin-producing E. coli,60-69,0,0.00,1.63,0.91,0.72
2022,Yersiniosis,60-69,1,1.53,0.00,1.18,1.10
2022,"Meningococcal disease, invasive",60-69,0,0.00,0.35,0.16,0.18
2022,Mpox,60-69,0,0.00,0.00,0.70,0.00
2022,Mumps,60-69,0,0.00,0.00,0.05,0.02
2022,Ophthalmia Neonatorum,60-69,0,0.00,0.00,0.00,0.00
2022,Paralytic Shellfish Poisoning,60-69,0,0.00,0.00,0.00,0.00
2022,Pertussis,60-69,0,0.00,0.67,0.11,0.30
2022,Poliomyelitis (polio) and Acute Flaccid Paralysis,60-69,0,0.00,0.00,0.00,0.00
2022,Powassan Virus,60-69,0,0.00,0.00,0.00,0.00
2022,Psittacosis/Ornithosis,60-69,0,0.00,0.00,0.00,0.00
2022,Q Fever,60-69,0,0.00,0.00,0.05,0.13
2022,Rabies,60-69,0,0.00,0.00,0.00,0.00
2022,Rubella,60-69,0,0.00,0.00,0.00,0.00
2022,"Rubella, congenital syndrome",60-69,0,0.00,0.00,0.00,0.00
2022,Salmonellosis,60-69,11,16.83,15.34,12.62,13.66
2022,Severe acute respiratory syndrome (SARS),60-69,0,0.00,0.00,0.00,0.00
2022,Shigellosis,60-69,0,0.00,1.01,0.75,1.29
2022,Smallpox,60-69,0,0.00,0.00,0.00,0.00
2022,"Streptococcus Pneumoniae, Invasive ",60-69,10,15.30,18.99,15.25,13.20
2022,Syphilis - Early Congenital,60-69,0,0.00,0.00,0.05,0.00
2022,Syphilis - Infectious,60-69,7,10.71,1.92,10.42,5.73
2022,Syphilis - Late Latent,60-69,4,6.12,4.96,8.54,6.80
2022,Tetanus,60-69,0,0.00,0.00,0.00,0.00
2022,Trichinosis,60-69,0,0.00,0.00,0.11,0.01
2022,Tuberculosis (active),60-69,1,1.53,4.62,5.75,4.77
2022,Tuberculosis (latent),60-69,11,16.83,15.96,17.61,23.62
2022,Syphilis - Other,60-69,0,0.00,0.31,1.29,1.03
2022,West Nile virus (WNv),60-69,0,0.00,0.68,0.27,1.17
2022,AIDS,70-79,0,0.00,0.00,0.08,0.21
2022,Amebiasis,70-79,1,2.39,1.68,1.80,1.74
2022,Anaplasmosis,70-79,0,0.00,0.00,0.00,0.00
2022,Anthrax,70-79,0,0.00,0.00,0.00,0.00
2022,Babesiosis,70-79,0,0.00,0.00,0.00,0.00
2022,Blastomycosis,70-79,0,0.00,0.56,0.82,0.49
2022,Botulism,70-79,0,0.00,0.00,0.00,0.00
2022,Brucellosis,70-79,0,0.00,0.00,0.25,0.02
2022,Campylobacter enteritis,70-79,13,31.08,24.56,17.78,24.26
2022,Chancroid,70-79,0,0.00,0.00,0.00,0.00
2022,Chickenpox (Varicella),70-79,0,0.00,0.00,0.33,0.22
2022,Chlamydia,70-79,0,0.00,1.07,4.10,2.49
2022,Cholera,70-79,0,0.00,0.00,0.00,0.02
2022,Creutzfeldt-Jakob Disease,70-79,0,0.00,0.00,0.00,0.28
2022,Cryptosporidiosis,70-79,0,0.00,1.12,0.66,1.19
2022,Cyclosporiasis,70-79,0,0.00,2.72,2.21,2.26
2022,Diphtheria,70-79,0,0.00,0.00,0.00,0.00
2022,Food Poisoning (all causes),70-79,1,2.39,0.99,0.33,0.24
2022,Carbapenemase-producing Enterobacteriaceae (CPE),70-79,3,7.17,6.08,11.22,5.51
2022,Encephalitis/Meningitis,70-79,1,2.39,2.05,2.46,2.72
2022,Giardiasis,70-79,0,0.00,4.79,4.59,6.03
2022,Gonorrhea,70-79,0,0.00,2.17,4.01,2.83
2022,"Group A Streptococcal disease, invasive",70-79,5,11.95,9.67,11.55,10.44
2022,"Group B Streptococcal disease, neonatal",70-79,0,0.00,0.00,0.00,0.02
2022,"Haemophilus influenzae disease, all types",70-79,1,2.39,3.73,2.38,2.43
2022,Hantavirus pulmonary syndrome,70-79,0,0.00,0.00,0.00,0.00
2022,Hemorrhagic fevers and Lassa fever,70-79,0,0.00,0.00,0.00,0.00
2022,Hepatitis A,70-79,0,0.00,0.53,0.16,0.37
2022,Hepatitis B (acute),70-79,0,0.00,0.53,0.49,0.48
2022,Hepatitis B (chronic),70-79,2,4.78,6.88,4.75,6.65
2022,Hepatitis C,70-79,4,9.56,14.00,13.85,16.54
2022,HIV,70-79,0,0.00,1.58,0.90,0.97
2022,Influenza,70-79,67,160.16,114.02,121.09,141.77
2022,Legionellosis,70-79,1,2.39,17.60,6.55,6.44
2022,Leprosy,70-79,0,0.00,0.00,0.00,0.00
2022,Listeriosis,70-79,0,0.00,1.04,1.80,1.52
2022,Lyme Disease,70-79,0,0.00,4.19,15.16,12.95
2022,Measles,70-79,0,0.00,0.00,0.00,0.02
2022,Tularemia,70-79,0,0.00,0.00,0.00,0.00
2022,Typhoid Fever/Paratyphoid Fever,70-79,1,2.39,0.00,0.08,0.15
2022,Verotoxin-producing E. coli,70-79,2,4.78,1.65,0.90,0.73
2022,Yersiniosis,70-79,0,0.00,2.80,1.39,1.21
2022,"Meningococcal disease, invasive",70-79,0,0.00,0.00,0.08,0.17
2022,Mpox,70-79,0,0.00,0.00,0.25,0.00
2022,Mumps,70-79,0,0.00,0.00,0.08,0.04
2022,Ophthalmia Neonatorum,70-79,0,0.00,0.00,0.00,0.00
2022,Paralytic Shellfish Poisoning,70-79,0,0.00,0.00,0.00,0.00
2022,Pertussis,70-79,0,0.00,0.00,0.00,0.44
2022,Poliomyelitis (polio) and Acute Flaccid Paralysis,70-79,0,0.00,0.00,0.00,0.00
2022,Powassan Virus,70-79,0,0.00,0.00,0.00,0.00
2022,Psittacosis/Ornithosis,70-79,0,0.00,0.00,0.00,0.00
2022,Q Fever,70-79,0,0.00,0.00,0.16,0.15
2022,Rabies,70-79,0,0.00,0.00,0.00,0.00
2022,Rubella,70-79,0,0.00,0.00,0.00,0.00
2022,"Rubella, congenital syndrome",70-79,0,0.00,0.00,0.00,0.00
2022,Salmonellosis,70-79,3,7.17,14.05,11.06,15.15
2022,Severe acute respiratory syndrome (SARS),70-79,0,0.00,0.00,0.00,0.00
2022,Shigellosis,70-79,0,0.00,1.03,0.16,0.80
2022,Smallpox,70-79,0,0.00,0.00,0.00,0.00
2022,"Streptococcus Pneumoniae, Invasive ",70-79,11,26.30,15.27,14.58,14.66
2022,Syphilis - Early Congenital,70-79,0,0.00,0.00,0.00,0.02
2022,Syphilis - Infectious,70-79,2,4.78,1.99,2.95,1.98
2022,Syphilis - Late Latent,70-79,5,11.95,6.53,7.46,6.10
2022,Tetanus,70-79,0,0.00,0.00,0.00,0.00
2022,Trichinosis,70-79,0,0.00,0.00,0.00,0.04
2022,Tuberculosis (active),70-79,2,4.78,4.52,9.09,7.84
2022,Tuberculosis (latent),70-79,4,9.56,15.86,10.57,17.18
2022,Syphilis - Other,70-79,0,0.00,0.00,1.23,1.06
2022,West Nile virus (WNv),70-79,0,0.00,0.00,0.49,1.38
2022,AIDS,80-89,0,0.00,0.00,0.00,0.11
2022,Amebiasis,80-89,0,0.00,0.00,0.36,1.22
2022,Anaplasmosis,80-89,0,0.00,0.00,0.00,0.00
2022,Anthrax,80-89,0,0.00,0.00,0.00,0.00
2022,Babesiosis,80-89,0,0.00,0.00,0.00,0.00
2022,Blastomycosis,80-89,0,0.00,0.00,0.55,0.35
2022,Botulism,80-89,0,0.00,0.00,0.00,0.00
2022,Brucellosis,80-89,0,0.00,0.00,0.18,0.08
2022,Campylobacter enteritis,80-89,3,15.85,26.81,13.45,21.63
2022,Chancroid,80-89,0,0.00,0.00,0.00,0.00
2022,Chickenpox (Varicella),80-89,0,0.00,2.23,0.91,0.55
2022,Chlamydia,80-89,0,0.00,0.00,0.36,0.31
2022,Cholera,80-89,0,0.00,0.00,0.00,0.00
2022,Creutzfeldt-Jakob Disease,80-89,0,0.00,0.00,0.18,0.16
2022,Cryptosporidiosis,80-89,0,0.00,0.00,0.91,0.59
2022,Cyclosporiasis,80-89,0,0.00,0.00,1.45,0.74
2022,Diphtheria,80-89,0,0.00,0.00,0.00,0.00
2022,Food Poisoning (all causes),80-89,0,0.00,0.00,0.73,0.32
2022,Carbapenemase-producing Enterobacteriaceae (CPE),80-89,2,10.57,7.83,15.26,6.71
2022,Encephalitis/Meningitis,80-89,0,0.00,1.17,3.09,3.28
2022,Giardiasis,80-89,0,0.00,5.67,2.18,3.58
2022,Gonorrhea,80-89,0,0.00,0.00,0.55,0.42
2022,"Group A Streptococcal disease, invasive",80-89,0,0.00,12.64,9.27,15.53
2022,"Group B Streptococcal disease, neonatal",80-89,0,0.00,0.00,0.00,0.00
2022,"Haemophilus influenzae disease, all types",80-89,0,0.00,1.17,4.91,4.00
2022,Hantavirus pulmonary syndrome,80-89,0,0.00,0.00,0.00,0.00
2022,Hemorrhagic fevers and Lassa fever,80-89,0,0.00,0.00,0.00,0.00
2022,Hepatitis A,80-89,0,0.00,0.00,0.36,0.24
2022,Hepatitis B (acute),80-89,0,0.00,0.00,0.36,0.16
2022,Hepatitis B (chronic),80-89,0,0.00,2.23,2.36,4.37
2022,Hepatitis C,80-89,2,10.57,10.29,9.09,12.96
2022,HIV,80-89,0,0.00,0.00,0.18,0.19
2022,Influenza,80-89,46,243.01,303.05,244.94,380.08
2022,Legionellosis,80-89,2,10.57,10.17,7.45,6.01
2022,Leprosy,80-89,0,0.00,0.00,0.00,0.08
2022,Listeriosis,80-89,0,0.00,2.26,3.63,2.78
2022,Lyme Disease,80-89,0,0.00,1.14,7.81,5.35
2022,Measles,80-89,0,0.00,0.00,0.00,0.00
2022,Tularemia,80-89,0,0.00,0.00,0.00,0.00
2022,Typhoid Fever/Paratyphoid Fever,80-89,0,0.00,0.00,0.00,0.00
2022,Verotoxin-producing E. coli,80-89,0,0.00,3.39,1.09,0.86
2022,Yersiniosis,80-89,0,0.00,4.51,2.36,1.99
2022,"Meningococcal disease, invasive",80-89,0,0.00,0.00,0.18,0.16
2022,Mpox,80-89,0,0.00,0.00,0.00,0.00
2022,Mumps,80-89,0,0.00,0.00,0.00,0.12
2022,Ophthalmia Neonatorum,80-89,0,0.00,0.00,0.00,0.00
2022,Paralytic Shellfish Poisoning,80-89,0,0.00,0.00,0.00,0.00
2022,Pertussis,80-89,0,0.00,0.00,0.18,0.08
2022,Poliomyelitis (polio) and Acute Flaccid Paralysis,80-89,0,0.00,0.00,0.00,0.00
2022,Powassan Virus,80-89,0,0.00,0.00,0.00,0.00
2022,Psittacosis/Ornithosis,80-89,0,0.00,0.00,0.00,0.00
2022,Q Fever,80-89,0,0.00,0.00,0.00,0.08
2022,Rabies,80-89,0,0.00,0.00,0.00,0.00
2022,Rubella,80-89,0,0.00,0.00,0.00,0.00
2022,"Rubella, congenital syndrome",80-89,0,0.00,0.00,0.00,0.00
2022,Salmonellosis,80-89,2,10.57,9.13,10.36,14.35
2022,Severe acute respiratory syndrome (SARS),80-89,0,0.00,0.00,0.00,0.00
2022,Shigellosis,80-89,0,0.00,1.12,0.91,0.43
2022,Smallpox,80-89,0,0.00,0.00,0.00,0.00
2022,"Streptococcus Pneumoniae, Invasive ",80-89,8,42.26,32.51,18.72,21.56
2022,Syphilis - Early Congenital,80-89,0,0.00,0.00,0.00,0.00
2022,Syphilis - Infectious,80-89,0,0.00,0.00,0.91,0.35
2022,Syphilis - Late Latent,80-89,0,0.00,3.39,5.09,5.39
2022,Tetanus,80-89,0,0.00,0.00,0.00,0.00
2022,Trichinosis,80-89,0,0.00,0.00,0.00,0.00
2022,Tuberculosis (active),80-89,0,0.00,1.09,10.90,11.26
2022,Tuberculosis (latent),80-89,1,5.28,3.50,6.72,9.52
2022,Syphilis - Other,80-89,0,0.00,0.00,0.55,0.86
2022,West Nile virus (WNv),80-89,0,0.00,0.00,0.55,1.40
2022,AIDS,90+,0,0.00,0.00,0.00,0.00
2022,Amebiasis,90+,0,0.00,0.00,1.43,0.99
2022,Anaplasmosis,90+,0,0.00,0.00,0.00,0.00
2022,Anthrax,90+,0,0.00,0.00,0.00,0.00
2022,Babesiosis,90+,0,0.00,0.00,0.00,0.00
2022,Blastomycosis,90+,0,0.00,0.00,0.00,0.16
2022,Botulism,90+,0,0.00,0.00,0.00,0.00
2022,Brucellosis,90+,0,0.00,0.00,0.00,0.00
2022,Campylobacter enteritis,90+,2,41.20,27.63,5.74,15.62
2022,Chancroid,90+,0,0.00,0.00,0.00,0.00
2022,Chickenpox (Varicella),90+,0,0.00,4.21,0.00,0.94
2022,Chlamydia,90+,0,0.00,0.00,0.00,0.81
2022,Cholera,90+,0,0.00,0.00,0.00,0.00
2022,Creutzfeldt-Jakob Disease,90+,0,0.00,0.00,0.00,0.00
2022,Cryptosporidiosis,90+,0,0.00,0.00,0.72,0.16
2022,Cyclosporiasis,90+,0,0.00,0.00,0.72,0.30
2022,Diphtheria,90+,0,0.00,0.00,0.00,0.00
2022,Food Poisoning (all causes),90+,0,0.00,0.00,0.72,0.64
2022,Carbapenemase-producing Enterobacteriaceae (CPE),90+,1,20.60,0.00,17.21,6.26
2022,Encephalitis/Meningitis,90+,0,0.00,0.00,1.43,1.71
2022,Giardiasis,90+,0,0.00,0.00,0.72,2.08
2022,Gonorrhea,90+,0,0.00,0.00,0.00,0.16
2022,"Group A Streptococcal disease, invasive",90+,0,0.00,18.19,22.23,21.77
2022,"Group B Streptococcal disease, neonatal",90+,0,0.00,0.00,0.00,0.00
2022,"Haemophilus influenzae disease, all types",90+,0,0.00,0.00,7.17,10.43
2022,Hantavirus pulmonary syndrome,90+,0,0.00,0.00,0.00,0.00
2022,Hemorrhagic fevers and Lassa fever,90+,0,0.00,0.00,0.00,0.00
2022,Hepatitis A,90+,0,0.00,0.00,0.00,0.49
2022,Hepatitis B (acute),90+,0,0.00,0.00,0.00,0.15
2022,Hepatitis B (chronic),90+,0,0.00,0.00,2.87,1.86
2022,Hepatitis C,90+,0,0.00,0.00,4.30,10.26
2022,HIV,90+,0,0.00,0.00,0.00,0.17
2022,Influenza,90+,17,350.23,641.66,481.07,809.03
2022,Legionellosis,90+,0,0.00,13.90,10.75,4.83
2022,Leprosy,90+,0,0.00,0.00,0.00,0.16
2022,Listeriosis,90+,0,0.00,4.73,5.02,5.36
2022,Lyme Disease,90+,0,0.00,0.00,0.72,2.51
2022,Measles,90+,0,0.00,0.00,0.00,0.00
2022,Tularemia,90+,0,0.00,0.00,0.00,0.00
2022,Typhoid Fever/Paratyphoid Fever,90+,0,0.00,0.00,0.00,0.00
2022,Verotoxin-producing E. coli,90+,0,0.00,0.00,0.72,1.08
2022,Yersiniosis,90+,0,0.00,0.00,3.58,1.74
2022,"Meningococcal disease, invasive",90+,0,0.00,0.00,0.00,0.33
2022,Mpox,90+,0,0.00,0.00,0.00,0.00
2022,Mumps,90+,0,0.00,0.00,0.00,0.00
2022,Ophthalmia Neonatorum,90+,0,0.00,0.00,0.00,0.00
2022,Paralytic Shellfish Poisoning,90+,0,0.00,0.00,0.00,0.00
2022,Pertussis,90+,0,0.00,0.00,0.00,0.16
2022,Poliomyelitis (polio) and Acute Flaccid Paralysis,90+,0,0.00,0.00,0.00,0.00
2022,Powassan Virus,90+,0,0.00,0.00,0.00,0.00
2022,Psittacosis/Ornithosis,90+,0,0.00,0.00,0.00,0.00
2022,Q Fever,90+,0,0.00,0.00,0.00,0.00
2022,Rabies,90+,0,0.00,0.00,0.00,0.00
2022,Rubella,90+,0,0.00,0.00,0.00,0.00
2022,"Rubella, congenital syndrome",90+,0,0.00,0.00,0.00,0.00
2022,Salmonellosis,90+,0,0.00,19.94,10.75,12.81
2022,Severe acute respiratory syndrome (SARS),90+,0,0.00,0.00,0.00,0.00
2022,Shigellosis,90+,0,0.00,0.00,0.72,0.16
2022,Smallpox,90+,0,0.00,0.00,0.00,0.00
2022,"Streptococcus Pneumoniae, Invasive ",90+,1,20.60,28.39,25.09,36.02
2022,Syphilis - Early Congenital,90+,0,0.00,0.00,0.00,0.00
2022,Syphilis - Infectious,90+,0,0.00,0.00,0.00,0.00
2022,Syphilis - Late Latent,90+,0,0.00,0.00,3.58,4.78
2022,Tetanus,90+,0,0.00,0.00,0.00,0.15
2022,Trichinosis,90+,0,0.00,0.00,0.00,0.00
2022,Tuberculosis (active),90+,0,0.00,13.97,7.17,11.52
2022,Tuberculosis (latent),90+,0,0.00,0.00,3.58,3.35
2022,Syphilis - Other,90+,0,0.00,0.00,0.00,0.64
2022,West Nile virus (WNv),90+,0,0.00,0.00,0.72,0.49
2023,AIDS,00-09,0,0.00,0.00,0.00,0.04
2023,Amebiasis,00-09,1,1.44,0.59,0.53,0.92
2023,Anaplasmosis,00-09,0,0.00,0.00,0.00,0.00
2023,Anthrax,00-09,0,0.00,0.00,0.00,0.00
2023,Babesiosis,00-09,0,0.00,0.00,0.00,0.00
2023,Blastomycosis,00-09,0,0.00,0.00,0.13,0.08
2023,Botulism,00-09,0,0.00,0.00,0.20,0.11
2023,Brucellosis,00-09,0,0.00,0.00,0.00,0.04
2023,Campylobacter enteritis,00-09,17,24.41,18.07,15.84,19.27
2023,Chancroid,00-09,0,0.00,0.00,0.00,0.00
2023,Chickenpox (Varicella),00-09,7,10.05,3.86,7.29,4.70
2023,Chlamydia,00-09,0,0.00,0.30,0.40,0.36
2023,Cholera,00-09,0,0.00,0.00,0.00,0.03
2023,Creutzfeldt-Jakob Disease,00-09,0,0.00,0.00,0.00,0.00
2023,Cryptosporidiosis,00-09,8,11.48,16.91,7.82,8.77
2023,Cyclosporiasis,00-09,0,0.00,0.00,0.40,0.15
2023,Diphtheria,00-09,0,0.00,0.00,0.00,0.00
2023,Food Poisoning (all causes),00-09,0,0.00,0.29,0.07,0.11
2023,Carbapenemase-producing Enterobacteriaceae (CPE),00-09,2,2.87,0.29,0.99,0.41
2023,Encephalitis/Meningitis,00-09,9,12.92,8.05,8.35,5.65
2023,Giardiasis,00-09,4,5.74,7.20,6.89,8.18
2023,Gonorrhea,00-09,0,0.00,0.00,0.00,0.19
2023,"Group A Streptococcal disease, invasive",00-09,17,24.41,2.10,13.92,2.92
2023,"Group B Streptococcal disease, neonatal",00-09,1,1.44,4.76,3.11,2.63
2023,"Haemophilus influenzae disease, all types",00-09,0,0.00,1.17,2.19,1.45
2023,Hantavirus pulmonary syndrome,00-09,0,0.00,0.00,0.00,0.00
2023,Hemorrhagic fevers and Lassa fever,00-09,0,0.00,0.00,0.00,0.00
2023,Hepatitis A,00-09,2,2.87,0.58,2.32,1.25
2023,Hepatitis B (acute),00-09,0,0.00,0.00,0.13,0.01
2023,Hepatitis B (chronic),00-09,0,0.00,0.29,0.27,0.28
2023,Hepatitis C,00-09,0,0.00,0.00,1.26,1.31
2023,HIV,00-09,0,0.00,0.29,0.13,0.44
2023,Influenza,00-09,133,190.94,119.39,237.39,224.26
2023,Legionellosis,00-09,0,0.00,0.30,0.13,0.05
2023,Leprosy,00-09,0,0.00,0.00,0.00,0.00
2023,Listeriosis,00-09,0,0.00,0.29,0.13,0.20
2023,Lyme Disease,00-09,3,4.31,1.19,11.40,6.13
2023,Measles,00-09,0,0.00,0.00,0.27,0.12
2023,Tularemia,00-09,0,0.00,0.00,0.00,0.00
2023,Typhoid Fever/Paratyphoid Fever,00-09,0,0.00,0.30,2.45,1.69
2023,Verotoxin-producing E. coli,00-09,5,7.18,5.36,2.45,4.12
2023,Yersiniosis,00-09,1,1.44,2.66,2.19,3.54
2023,"Meningococcal disease, invasive",00-09,0,0.00,0.60,0.20,0.27
2023,Mpox,00-09,0,0.00,0.00,0.00,0.00
2023,Mumps,00-09,0,0.00,0.58,0.86,0.48
2023,Ophthalmia Neonatorum,00-09,0,0.00,0.00,0.07,0.12
2023,Paralytic Shellfish Poisoning,00-09,0,0.00,0.00,0.00,0.00
2023,Pertussis,00-09,9,12.92,10.94,18.42,7.49
2023,Poliomyelitis (polio) and Acute Flaccid Paralysis,00-09,0,0.00,0.00,0.07,0.21
2023,Powassan Virus,00-09,0,0.00,0.00,0.00,0.00
2023,Psittacosis/Ornithosis,00-09,0,0.00,0.00,0.00,0.00
2023,Q Fever,00-09,0,0.00,0.00,0.00,0.01
2023,Rabies,00-09,0,0.00,0.00,0.00,0.00
2023,Rubella,00-09,0,0.00,0.00,0.00,0.00
2023,"Rubella, congenital syndrome",00-09,0,0.00,0.00,0.00,0.00
2023,Salmonellosis,00-09,25,35.89,24.30,29.23,25.20
2023,Severe acute respiratory syndrome (SARS),00-09,0,0.00,0.00,0.00,0.00
2023,Shigellosis,00-09,2,2.87,1.19,2.25,1.93
2023,Smallpox,00-09,0,0.00,0.00,0.00,0.00
2023,"Streptococcus Pneumoniae, Invasive ",00-09,9,12.92,5.32,10.14,6.05
2023,Syphilis - Early Congenital,00-09,0,0.00,0.29,1.13,0.52
2023,Syphilis - Infectious,00-09,0,0.00,0.00,0.00,0.00
2023,Syphilis - Late Latent,00-09,0,0.00,0.00,0.00,0.00
2023,Tetanus,00-09,0,0.00,0.00,0.00,0.00
2023,Trichinosis,00-09,0,0.00,0.00,0.00,0.01
2023,Tuberculosis (active),00-09,0,0.00,0.88,1.26,0.71
2023,Tuberculosis (latent),00-09,1,1.44,4.69,3.91,3.05
2023,Syphilis - Other,00-09,0,0.00,0.00,0.20,0.00
2023,West Nile virus (WNv),00-09,0,0.00,0.00,0.07,0.08
2023,AIDS,10-19,0,0.00,0.27,0.00,0.02
2023,Amebiasis,10-19,1,1.31,2.77,0.58,0.73
2023,Anaplasmosis,10-19,0,0.00,0.00,0.00,0.00
2023,Anthrax,10-19,0,0.00,0.00,0.00,0.00
2023,Babesiosis,10-19,0,0.00,0.00,0.00,0.00
2023,Blastomycosis,10-19,0,0.00,0.00,0.87,0.57
2023,Botulism,10-19,0,0.00,0.00,0.00,0.00
2023,Brucellosis,10-19,0,0.00,0.00,0.00,0.04
2023,Campylobacter enteritis,10-19,4,5.23,10.86,10.15,11.72
2023,Chancroid,10-19,0,0.00,0.00,0.00,0.00
2023,Chickenpox (Varicella),10-19,5,6.53,2.76,5.77,3.51
2023,Chlamydia,10-19,312,407.60,435.54,386.51,441.43
2023,Cholera,10-19,0,0.00,0.00,0.00,0.00
2023,Creutzfeldt-Jakob Disease,10-19,0,0.00,0.00,0.00,0.00
2023,Cryptosporidiosis,10-19,2,2.61,8.08,3.21,4.48
2023,Cyclosporiasis,10-19,1,1.31,0.83,0.47,0.41
2023,Diphtheria,10-19,0,0.00,0.00,0.00,0.00
2023,Food Poisoning (all causes),10-19,0,0.00,0.28,0.06,0.12
2023,Carbapenemase-producing Enterobacteriaceae (CPE),10-19,1,1.31,0.00,0.58,0.24
2023,Encephalitis/Meningitis,10-19,0,0.00,0.84,0.76,0.69
2023,Giardiasis,10-19,2,2.61,2.81,3.50,3.35
2023,Gonorrhea,10-19,41,53.56,46.51,47.52,46.62
2023,"Group A Streptococcal disease, invasive",10-19,2,2.61,1.10,2.22,0.99
2023,"Group B Streptococcal disease, neonatal",10-19,0,0.00,0.00,0.00,0.00
2023,"Haemophilus influenzae disease, all types",10-19,0,0.00,0.55,0.29,0.29
2023,Hantavirus pulmonary syndrome,10-19,0,0.00,0.00,0.00,0.00
2023,Hemorrhagic fevers and Lassa fever,10-19,0,0.00,0.00,0.00,0.00
2023,Hepatitis A,10-19,1,1.31,2.82,1.69,1.19
